exchange,stock_symbol,date,dividends
TEST,PML,2006-07-11,0.07
TEST,PML,2006-06-08,0.07
TEST,PML,2006-05-09,0.07
TEST,PML,2006-04-11,0.07
TEST,PML,2006-03-08,0.07
TEST,PML,2006-02-08,0.07
TEST,PML,2006-01-11,0.084
TEST,PML,2005-12-14,0.084
TEST,PML,2005-11-16,0.084
TEST,PML,2005-10-19,0.084
TEST,PML,2005-08-10,0.084
TEST,PML,2005-07-13,0.084
TEST,PML,2005-06-08,0.084
TEST,PML,2005-05-11,0.084
TEST,PML,2005-04-13,0.084
TEST,PML,2005-03-09,0.084
TEST,PML,2005-02-09,0.084
TEST,PML,2005-01-12,0.084
TEST,PML,2004-12-15,0.084
TEST,PML,2004-11-09,0.084
TEST,PML,2004-10-13,0.084
TEST,PML,2004-09-08,0.084
TEST,PML,2004-08-11,0.084
TEST,PML,2004-07-14,0.084
TEST,PML,2004-06-09,0.085
TEST,PML,2004-05-12,0.084
TEST,PML,2004-04-14,0.084
TEST,PML,2004-03-10,0.084
TEST,PML,2004-02-11,0.084
TEST,PML,2004-01-14,0.084
TEST,PML,2003-12-10,0.081
TEST,PML,2003-11-12,0.084
TEST,PML,2003-10-08,0.084
TEST,PML,2003-09-10,0.126
TEST,PML,2003-07-23,0.084
TEST,PML,2003-06-25,0.084
TEST,PML,2003-05-22,0.084
TEST,PML,2003-04-23,0.084
TEST,PML,2003-03-26,0.084
TEST,PML,2003-02-26,0.084
TEST,PML,2003-01-22,0.084
TEST,PML,2002-12-24,0.178
TEST,PML,2002-11-26,0.084
TEST,PML,2002-10-23,0.084
TEST,PML,2002-09-25,0.084
TEST,PML,2002-08-28,0.084
TEST,PKD,1987-01-28,0.01
TEST,PKD,1986-10-29,0.01
TEST,PKD,1986-07-30,0.01
TEST,PKD,1986-04-23,0.02
TEST,PKD,1986-02-04,0.02
TEST,PKD,1985-10-30,0.02
TEST,PKD,1985-07-24,0.04
TEST,PKD,1985-04-24,0.04
TEST,PKD,1985-01-30,0.04
TEST,PKD,1984-10-24,0.04
TEST,PKD,1984-07-25,0.04
TEST,PKD,1984-04-25,0.04
TEST,PKD,1984-01-25,0.04
TEST,PKD,1983-10-26,0.04
TEST,PKD,1983-07-27,0.04
TEST,PKD,1983-04-27,0.04
TEST,PHA,2009-11-10,0.461
TEST,PHA,2009-08-12,0.461
TEST,PHA,2009-05-13,0.461
TEST,PHA,2009-02-11,0.461
TEST,PHA,2008-11-12,0.461
TEST,PHA,2008-08-13,0.461
TEST,PHA,2008-05-13,0.461
TEST,PHA,2008-02-13,0.461
TEST,PHA,2007-11-13,0.461
TEST,PHA,2007-08-13,0.461
TEST,PHA,2007-05-11,0.461
TEST,PHA,2007-02-13,0.461
TEST,PHA,2006-11-13,0.461
TEST,PHA,2006-08-11,0.538
TEST,POT,2010-01-19,0.1
TEST,POT,2009-10-15,0.1
TEST,POT,2009-07-15,0.1
TEST,POT,2009-04-07,0.1
TEST,POT,2009-01-15,0.1
TEST,POT,2008-10-16,0.1
TEST,POT,2008-07-16,0.1
TEST,POT,2008-04-08,0.1
TEST,POT,2008-01-16,0.1
TEST,POT,2007-11-15,0.137
TEST,POT,2007-10-18,0.1
TEST,POT,2007-07-18,0.1
TEST,POT,2007-04-10,0.05
TEST,POT,2007-01-18,0.05
TEST,POT,2006-10-19,0.05
TEST,POT,2006-07-19,0.05
TEST,POT,2006-04-11,0.05
TEST,POT,2006-01-19,0.05
TEST,POT,2005-10-20,0.05
TEST,POT,2005-07-20,0.05
TEST,POT,2005-04-13,0.05
TEST,POT,2005-01-20,0.05
TEST,POT,2004-10-21,0.05
TEST,POT,2004-07-21,0.04167
TEST,POT,2004-04-14,0.04167
TEST,POT,2004-01-21,0.04167
TEST,POT,2003-10-22,0.04167
TEST,POT,2003-07-23,0.04167
TEST,POT,2003-04-15,0.04167
TEST,POT,2003-01-22,0.04167
TEST,POT,2002-10-23,0.04167
TEST,POT,2002-07-23,0.04167
TEST,POT,2002-04-17,0.04167
TEST,POT,2002-01-23,0.04167
TEST,POT,2001-10-23,0.04167
TEST,POT,2001-07-23,0.04167
TEST,POT,2001-04-18,0.04167
TEST,POT,2001-01-23,0.04167
TEST,POT,2000-10-23,0.04167
TEST,POT,2000-07-21,0.04167
TEST,POT,2000-04-18,0.04167
TEST,POT,2000-01-21,0.04167
TEST,POT,1999-10-21,0.04167
TEST,POT,1999-07-21,0.06
TEST,POT,1999-04-19,0.06
TEST,POT,1999-01-21,0.06
TEST,POT,1998-10-21,0.06
TEST,POT,1998-07-22,0.06
TEST,POT,1998-04-20,0.06
TEST,POT,1998-01-21,0.06
TEST,POT,1997-10-22,0.06
TEST,POT,1997-07-23,0.06
TEST,POT,1997-04-18,0.06
TEST,POT,1997-01-22,0.06
TEST,POT,1996-10-23,0.06
TEST,POT,1996-07-23,0.06
TEST,POT,1996-04-18,0.06
TEST,POT,1996-01-23,0.06
TEST,POT,1995-10-23,0.06
TEST,POT,1995-07-21,0.06
TEST,POT,1995-04-17,0.06
TEST,POT,1995-01-19,0.06
TEST,POT,1994-10-19,0.06
TEST,POT,1994-07-19,0.03
TEST,POT,1994-04-18,0.03
TEST,POT,1994-01-19,0.03
TEST,POT,1993-10-19,0.03
TEST,POT,1993-07-19,0.03
TEST,POT,1993-04-19,0.03
TEST,POT,1993-01-19,0.03
TEST,POT,1992-10-19,0.03
TEST,POT,1992-07-20,0.03
TEST,POT,1992-04-20,0.03
TEST,POT,1992-01-17,0.03
TEST,POT,1991-10-21,0.03
TEST,POT,1991-07-19,0.03
TEST,POT,1991-04-18,0.03
TEST,POT,1991-01-18,0.03
TEST,POT,1990-10-19,0.03
TEST,POT,1990-07-19,0.03
TEST,POT,1990-04-18,0.03
TEST,POT,1990-01-19,0.03
TEST,PNK,1992-03-09,0.048
TEST,PNK,1991-11-21,0.04
TEST,PNK,1991-05-28,0.06
TEST,PNK,1991-02-25,0.06
TEST,PNK,1990-10-25,0.06
TEST,PNK,1990-07-25,0.05
TEST,PSA,2009-12-11,0.55
TEST,PSA,2009-09-11,0.55
TEST,PSA,2009-06-11,0.55
TEST,PSA,2009-03-12,0.55
TEST,PSA,2008-12-11,1.15
TEST,PSA,2008-09-11,0.55
TEST,PSA,2008-06-11,0.55
TEST,PSA,2008-03-12,0.55
TEST,PSA,2007-12-11,0.5
TEST,PSA,2007-09-10,0.5
TEST,PSA,2007-06-13,0.5
TEST,PSA,2007-03-13,0.5
TEST,PSA,2006-12-13,0.5
TEST,PSA,2006-09-13,0.5
TEST,PSA,2006-05-31,0.5
TEST,PSA,2006-03-13,0.5
TEST,PSA,2005-12-13,0.5
TEST,PSA,2005-09-13,0.5
TEST,PSA,2005-06-13,0.45
TEST,PSA,2005-03-11,0.45
TEST,PSA,2004-12-13,0.45
TEST,PSA,2004-09-13,0.45
TEST,PSA,2004-06-14,0.45
TEST,PSA,2004-03-11,0.45
TEST,PSA,2003-12-11,0.45
TEST,PSA,2003-09-11,0.45
TEST,PSA,2003-06-12,0.45
TEST,PSA,2003-03-12,0.45
TEST,PSA,2002-12-11,0.45
TEST,PSA,2002-09-11,0.45
TEST,PSA,2002-06-12,0.45
TEST,PSA,2002-03-13,0.45
TEST,PSA,2001-12-12,0.45
TEST,PSA,2001-06-13,0.22
TEST,PSA,2001-03-13,0.22
TEST,PSA,2000-12-13,0.22
TEST,PSA,2000-09-13,0.82
TEST,PSA,2000-06-13,0.22
TEST,PSA,2000-03-13,0.22
TEST,PSA,1999-12-13,0.22
TEST,PSA,1999-11-10,0.62
TEST,PSA,1999-09-13,0.22
TEST,PSA,1999-06-11,0.22
TEST,PSA,1999-03-11,0.22
TEST,PSA,1998-12-07,0.22
TEST,PSA,1998-09-09,0.22
TEST,PSA,1998-06-11,0.22
TEST,PSA,1998-03-12,0.22
TEST,PSA,1997-12-11,0.22
TEST,PSA,1997-09-11,0.22
TEST,PSA,1997-06-12,0.22
TEST,PSA,1997-03-12,0.22
TEST,PSA,1996-12-11,0.22
TEST,PSA,1996-09-11,0.22
TEST,PSA,1996-06-12,0.22
TEST,PSA,1996-03-13,0.22
TEST,PSA,1995-12-13,0.45
TEST,PSA,1995-09-13,0.22
TEST,PSA,1995-06-13,0.22
TEST,PSA,1995-02-17,0.22
TEST,PSA,1994-12-09,0.22
TEST,PSA,1994-09-09,0.21
TEST,PSA,1994-06-09,0.21
TEST,PSA,1994-03-09,0.21
TEST,PSA,1993-12-09,0.21
TEST,PSA,1993-09-09,0.21
TEST,PSA,1993-06-09,0.21
TEST,PSA,1993-03-09,0.21
TEST,PSA,1992-11-23,0.21
TEST,PSA,1992-08-24,0.21
TEST,PSA,1992-06-09,0.21
TEST,PSA,1992-02-27,0.21
TEST,PSA,1991-11-22,0.21
TEST,PSA,1991-08-26,0.21
TEST,PSA,1991-05-24,0.2
TEST,PSA,1991-02-26,0.2
TEST,PSA,1990-11-26,0.2
TEST,PSA,1990-09-10,0.2
TEST,PSA,1990-05-24,0.2
TEST,PSA,1990-03-06,0.05
TEST,PSA,1989-11-24,0.35
TEST,PSA,1989-08-25,0.35
TEST,PSA,1989-05-24,0.35
TEST,PSA,1989-02-22,0.35
TEST,PSA,1988-11-23,0.35
TEST,PSA,1988-08-25,0.35
TEST,PSA,1988-05-09,0.35
TEST,PSA,1988-02-22,0.35
TEST,PVH,2009-11-17,0.038
TEST,PVH,2009-08-18,0.038
TEST,PVH,2009-05-19,0.038
TEST,PVH,2009-03-24,0.038
TEST,PVH,2008-11-10,0.038
TEST,PVH,2008-08-19,0.038
TEST,PVH,2008-05-20,0.038
TEST,PVH,2008-03-19,0.038
TEST,PVH,2007-11-16,0.038
TEST,PVH,2007-08-21,0.038
TEST,PVH,2007-05-21,0.038
TEST,PVH,2007-03-21,0.038
TEST,PVH,2006-11-20,0.038
TEST,PVH,2006-08-14,0.038
TEST,PVH,2006-05-15,0.038
TEST,PVH,2006-03-16,0.038
TEST,PVH,2005-11-08,0.038
TEST,PVH,2005-08-23,0.038
TEST,PVH,2005-05-17,0.038
TEST,PVH,2005-03-15,0.038
TEST,PVH,2004-11-08,0.038
TEST,PVH,2004-08-24,0.038
TEST,PVH,2004-05-25,0.038
TEST,PVH,2004-03-16,0.038
TEST,PVH,2003-11-10,0.038
TEST,PVH,2003-08-26,0.038
TEST,PVH,2003-05-27,0.038
TEST,PVH,2003-03-14,0.038
TEST,PVH,2003-02-18,0.038
TEST,PVH,2002-11-13,0.038
TEST,PVH,2002-08-28,0.038
TEST,PVH,2002-05-28,0.038
TEST,PVH,2002-03-15,0.038
TEST,PVH,2001-11-14,0.038
TEST,PVH,2001-08-22,0.038
TEST,PVH,2001-05-24,0.038
TEST,PVH,2001-03-15,0.038
TEST,PVH,2000-11-15,0.038
TEST,PVH,2000-08-23,0.038
TEST,PVH,2000-05-31,0.038
TEST,PVH,2000-03-09,0.038
TEST,PVH,1999-11-17,0.038
TEST,PVH,1999-08-23,0.038
TEST,PVH,1999-06-02,0.038
TEST,PVH,1999-03-11,0.038
TEST,PVH,1998-11-18,0.038
TEST,PVH,1998-08-26,0.038
TEST,PVH,1998-06-03,0.038
TEST,PVH,1998-03-12,0.038
TEST,PVH,1997-11-14,0.038
TEST,PVH,1997-08-07,0.038
TEST,PVH,1997-06-10,0.038
TEST,PVH,1997-03-12,0.038
TEST,PVH,1996-11-18,0.038
TEST,PVH,1996-11-07,0.038
TEST,PVH,1996-08-08,0.038
TEST,PVH,1996-06-04,0.038
TEST,PVH,1996-03-13,0.038
TEST,PVH,1995-11-08,0.038
TEST,PVH,1995-08-10,0.038
TEST,PVH,1995-06-01,0.038
TEST,PVH,1995-03-06,0.038
TEST,PVH,1994-12-05,0.038
TEST,PVH,1994-08-10,0.038
TEST,PVH,1994-05-11,0.038
TEST,PVH,1994-02-24,0.037
TEST,PVH,1993-12-06,0.037
TEST,PVH,1993-08-10,0.037
TEST,PVH,1993-05-11,0.037
TEST,PVH,1993-02-11,0.037
TEST,PVH,1992-12-04,0.037
TEST,PVH,1992-08-10,0.037
TEST,PVH,1992-05-11,0.037
TEST,PVH,1992-02-13,0.037
TEST,PVH,1991-12-05,0.038
TEST,PVH,1991-08-09,0.035
TEST,PVH,1991-05-08,0.035
TEST,PVH,1991-02-14,0.035
TEST,PVH,1990-11-30,0.035
TEST,PVH,1990-08-13,0.035
TEST,PVH,1990-05-09,0.035
TEST,PVH,1990-02-15,0.035
TEST,PVH,1989-11-29,0.035
TEST,PVH,1989-08-14,0.035
TEST,PVH,1989-05-09,0.035
TEST,PVH,1989-02-16,0.035
TEST,PVH,1988-11-29,0.035
TEST,PVH,1988-08-16,0.035
TEST,PVH,1988-05-09,0.035
TEST,PVH,1988-02-11,0.035
TEST,PVH,1987-12-01,0.035
TEST,PVH,1987-08-17,0.035
TEST,PTR,2009-09-08,1.816
TEST,PTR,2009-05-15,2.189
TEST,PTR,2008-09-05,1.928
TEST,PTR,2008-05-16,2.224
TEST,PTR,2007-08-31,2.721
TEST,PTR,2007-04-10,2.001
TEST,PTR,2006-09-01,2.544
TEST,PTR,2006-04-21,2.247
TEST,PTR,2005-09-02,1.947
TEST,PTR,2005-04-20,1.782
TEST,PTR,2004-09-07,0.59
TEST,PTR,2004-04-13,0.958
TEST,PTR,2003-09-05,1.194
TEST,PTR,2003-04-22,0.845
TEST,PTR,2002-09-09,0.605
TEST,PTR,2002-05-01,0.607
TEST,PTR,2001-09-10,0.791
TEST,PTR,2001-05-03,0.995
TEST,PTR,2000-09-15,0.713
TEST,PPM,2010-01-19,0.073
TEST,PPM,2009-12-22,0.073
TEST,PPM,2009-11-17,0.073
TEST,PPM,2009-10-20,0.073
TEST,PPM,2009-09-22,0.073
TEST,PPM,2009-08-18,0.073
TEST,PPM,2009-07-21,0.073
TEST,PPM,2009-06-23,0.073
TEST,PPM,2009-05-19,0.073
TEST,PPM,2009-04-21,0.073
TEST,PPM,2009-03-24,0.073
TEST,PPM,2009-02-17,0.065
TEST,PPM,2009-01-20,0.06
TEST,PPM,2008-12-23,0.06
TEST,PPM,2008-11-18,0.06
TEST,PPM,2008-10-21,0.045
TEST,PPM,2008-09-23,0.061
TEST,PPM,2008-08-19,0.058
TEST,PPM,2008-07-22,0.058
TEST,PPM,2008-06-17,0.058
TEST,PPM,2008-05-20,0.058
TEST,PPM,2008-04-22,0.053
TEST,PPM,2008-03-18,0.053
TEST,PPM,2008-02-19,0.053
TEST,PPM,2008-01-22,0.053
TEST,PPM,2007-12-18,0.17
TEST,PPM,2007-11-20,0.053
TEST,PPM,2007-10-23,0.053
TEST,PPM,2007-09-18,0.053
TEST,PPM,2007-08-21,0.053
TEST,PPM,2007-07-17,0.053
TEST,PPM,2007-06-19,0.053
TEST,PPM,2007-05-22,0.053
TEST,PPM,2007-04-17,0.053
TEST,PPM,2007-03-20,0.053
TEST,PPM,2007-02-20,0.053
TEST,PPM,2007-01-18,0.053
TEST,PPM,2006-12-19,0.053
TEST,PPM,2006-11-14,0.053
TEST,PPM,2006-10-17,0.053
TEST,PPM,2006-09-19,0.063
TEST,PPM,2006-08-22,0.063
TEST,PPM,2006-07-18,0.063
TEST,PPM,2006-06-20,0.063
TEST,PPM,2006-05-16,0.063
TEST,PPM,2006-04-18,0.063
TEST,PPM,2006-03-21,0.063
TEST,PPM,2006-02-14,0.063
TEST,PPM,2006-01-17,0.063
TEST,PPM,2005-12-20,0.462
TEST,PPM,2005-11-15,0.055
TEST,PPM,2005-10-18,0.055
TEST,PPM,2005-09-20,0.055
TEST,PPM,2005-08-16,0.055
TEST,PPM,2005-07-19,0.055
TEST,PPM,2005-06-21,0.063
TEST,PPM,2005-05-17,0.063
TEST,PPM,2005-04-19,0.063
TEST,PPM,2005-03-15,0.063
TEST,PPM,2005-02-15,0.063
TEST,PPM,2005-01-18,0.063
TEST,PPM,2004-12-14,0.179
TEST,PPM,2004-11-16,0.063
TEST,PPM,2004-10-12,0.075
TEST,PPM,2004-09-15,0.075
TEST,PPM,2004-08-17,0.075
TEST,PPM,2004-07-14,0.075
TEST,PPM,2004-06-15,0.075
TEST,PPM,2004-05-11,0.075
TEST,PPM,2004-04-13,0.075
TEST,PPM,2004-03-16,0.08
TEST,PPM,2004-02-17,0.08
TEST,PPM,2004-01-13,0.08
TEST,PPM,2003-12-16,0.574
TEST,PPM,2003-11-12,0.08
TEST,PPM,2003-10-14,0.08
TEST,PPM,2003-09-16,0.08
TEST,PPM,2003-08-12,0.08
TEST,PPM,2003-07-15,0.08
TEST,PPM,2003-06-17,0.08
TEST,PPM,2003-05-13,0.08
TEST,PPM,2003-04-15,0.08
TEST,PPM,2003-03-11,0.08
TEST,PPM,2003-02-11,0.08
TEST,PPM,2003-01-14,0.08
TEST,PPM,2002-12-17,0.263
TEST,PPM,2002-11-12,0.08
TEST,PPM,2002-10-15,0.08
TEST,PPM,2002-09-17,0.08
TEST,PPM,2002-08-13,0.08
TEST,PPM,2002-07-16,0.08
TEST,PPM,2002-06-18,0.08
TEST,PPM,2002-05-14,0.08
TEST,PPM,2002-04-16,0.08
TEST,PPM,2002-03-12,0.075
TEST,PPM,2002-02-12,0.075
TEST,PPM,2002-01-15,0.075
TEST,PPM,2001-12-11,0.108
TEST,PPM,2001-11-13,0.075
TEST,PPM,2001-10-16,0.075
TEST,PPM,2001-08-14,0.075
TEST,PPM,2001-07-17,0.075
TEST,PPM,2001-06-13,0.075
TEST,PPM,2001-05-15,0.075
TEST,PPM,2001-04-17,0.075
TEST,PPM,2001-03-13,0.075
TEST,PPM,2001-02-13,0.075
TEST,PPM,2001-01-16,0.075
TEST,PPM,2000-12-18,0.26
TEST,PPM,2000-11-16,0.075
TEST,PPM,2000-10-18,0.075
TEST,PPM,2000-09-18,0.075
TEST,PPM,2000-08-16,0.075
TEST,PPM,2000-07-18,0.075
TEST,PPM,2000-06-16,0.075
TEST,PPM,2000-05-17,0.075
TEST,PPM,2000-04-18,0.075
TEST,PPM,2000-03-16,0.075
TEST,PPM,2000-02-17,0.075
TEST,PPM,2000-01-21,0.075
TEST,PPM,1999-12-16,0.09
TEST,PPM,1999-11-18,0.075
TEST,PPM,1999-10-14,0.075
TEST,PPM,1999-09-17,0.075
TEST,PPM,1999-08-19,0.075
TEST,PPM,1999-07-16,0.075
TEST,PPM,1999-06-17,0.076
TEST,PPM,1999-05-20,0.075
TEST,PPM,1999-04-15,0.075
TEST,PPM,1999-03-18,0.075
TEST,PPM,1999-02-18,0.075
TEST,PPM,1999-01-14,0.075
TEST,PPM,1998-12-15,0.075
TEST,PPM,1998-11-17,0.075
TEST,PPM,1998-10-13,0.075
TEST,PPM,1998-09-16,0.075
TEST,PPM,1998-08-18,0.075
TEST,PPM,1998-07-14,0.075
TEST,PPM,1998-06-16,0.075
TEST,PPM,1998-05-12,0.075
TEST,PPM,1998-04-14,0.075
TEST,PPM,1998-03-17,0.075
TEST,PPM,1998-02-17,0.075
TEST,PPM,1998-01-14,0.075
TEST,PPM,1997-12-22,0.075
TEST,PPM,1997-11-18,0.075
TEST,PPM,1997-10-14,0.075
TEST,PPM,1997-09-16,0.075
TEST,PPM,1997-08-12,0.075
TEST,PPM,1997-07-15,0.075
TEST,PPM,1997-06-17,0.075
TEST,PPM,1997-05-13,0.075
TEST,PPM,1997-04-15,0.075
TEST,PPM,1997-03-18,0.075
TEST,PPM,1997-02-18,0.075
TEST,PPM,1997-01-14,0.105
TEST,PPM,1996-12-20,0.105
TEST,PPM,1996-11-13,0.105
TEST,PPM,1996-10-16,0.075
TEST,PPM,1996-09-17,0.075
TEST,PPM,1996-08-13,0.075
TEST,PPM,1996-07-16,0.075
TEST,PPM,1996-06-18,0.075
TEST,PPM,1996-05-14,0.075
TEST,PPM,1996-04-16,0.075
TEST,PPM,1996-03-12,0.075
TEST,PPM,1996-02-13,0.075
TEST,PPM,1996-01-18,0.075
TEST,PPM,1995-12-19,0.075
TEST,PPM,1995-11-14,0.075
TEST,PPM,1995-10-17,0.075
TEST,PPM,1995-09-13,0.075
TEST,PAS,2009-12-11,0.14
TEST,PAS,2009-09-11,0.14
TEST,PAS,2009-06-11,0.14
TEST,PAS,2009-03-11,0.14
TEST,PAS,2008-12-11,0.135
TEST,PAS,2008-09-11,0.135
TEST,PAS,2008-06-11,0.135
TEST,PAS,2008-03-12,0.135
TEST,PAS,2007-12-12,0.13
TEST,PAS,2007-09-12,0.13
TEST,PAS,2007-06-13,0.13
TEST,PAS,2007-03-13,0.13
TEST,PAS,2006-12-13,0.125
TEST,PAS,2006-09-13,0.125
TEST,PAS,2006-06-13,0.125
TEST,PAS,2006-03-13,0.125
TEST,PAS,2005-12-13,0.085
TEST,PAS,2005-09-13,0.085
TEST,PAS,2005-06-13,0.085
TEST,PAS,2005-03-11,0.085
TEST,PAS,2004-12-13,0.075
TEST,PAS,2004-09-13,0.075
TEST,PAS,2004-06-14,0.075
TEST,PAS,2004-03-10,0.075
TEST,PAS,2003-03-12,0.04
TEST,PAS,2003-03-06,0
TEST,PAS,2002-03-06,0.04
TEST,PAS,2001-03-07,0.04
TEST,PAS,2000-03-02,0.04
TEST,PAS,1999-12-08,0.01
TEST,PAS,1999-09-08,0.01
TEST,PAS,1999-06-09,0.01
TEST,PAS,1999-03-10,0.05
TEST,PAS,1998-12-09,0.05
TEST,PAS,1998-09-09,0.05
TEST,PAS,1998-06-10,0.05
TEST,PAS,1998-03-06,0.05
TEST,PAS,1998-01-30,9.448
TEST,PAS,1997-12-10,0.115
TEST,PAS,1997-09-05,0.115
TEST,PAS,1997-06-06,0.115
TEST,PAS,1997-03-05,0.105
TEST,PAS,1996-12-10,0.105
TEST,PAS,1996-09-10,0.105
TEST,PAS,1996-06-05,0.105
TEST,PAS,1996-03-05,0.095
TEST,PAS,1995-12-06,0.095
TEST,PAS,1995-09-06,0.095
TEST,PAS,1995-06-06,0.095
TEST,PAS,1995-03-02,0.085
TEST,PAS,1994-12-05,0.085
TEST,PAS,1994-09-02,0.085
TEST,PAS,1994-06-06,0.085
TEST,PAS,1994-03-01,0.04
TEST,PAS,1993-12-06,0.075
TEST,PAS,1993-09-03,0.075
TEST,PAS,1993-06-07,0.075
TEST,PAS,1993-03-03,0.065
TEST,PAS,1992-12-07,0.065
TEST,PAS,1992-09-04,0.065
TEST,PAS,1992-06-08,0.065
TEST,PAS,1992-03-03,0.06
TEST,PAS,1991-12-05,0.06
TEST,PAS,1991-08-30,0.06
TEST,PAS,1991-06-03,0.06
TEST,PAS,1991-04-02,15.75
TEST,PAS,1991-03-04,0.265
TEST,PAS,1990-12-03,0.265
TEST,PAS,1990-08-31,0.265
TEST,PAS,1990-06-04,0.265
TEST,PAS,1990-03-05,0.255
TEST,PAS,1989-12-04,0.255
TEST,PAS,1989-09-01,0.255
TEST,PAS,1989-06-05,0.255
TEST,PAS,1989-03-06,0.24
TEST,PAS,1988-09-02,0.24
TEST,PAS,1988-06-06,0.24
TEST,PAS,1988-03-07,0.22
TEST,PAS,1987-12-07,0.22
TEST,PAS,1987-09-04,0.22
TEST,PAS,1987-06-08,0.22
TEST,PAS,1987-03-09,0.2
TEST,PAS,1986-12-08,0.2
TEST,PAS,1986-09-08,0.2
TEST,PAS,1986-06-09,0.2
TEST,PAS,1986-03-10,0.18
TEST,PAS,1985-12-09,0.18
TEST,PAS,1985-09-09,0.18
TEST,PAS,1985-07-01,0.2
TEST,PMX,2010-01-12,0.07
TEST,PMX,2009-12-09,0.07
TEST,PMX,2009-11-09,0.07
TEST,PMX,2009-10-08,0.07
TEST,PMX,2009-09-09,0.07
TEST,PMX,2009-08-11,0.07
TEST,PMX,2009-07-09,0.07
TEST,PMX,2009-06-09,0.07
TEST,PMX,2009-05-07,0.07
TEST,PMX,2009-04-08,0.07
TEST,PMX,2009-03-10,0.07
TEST,PMX,2009-02-10,0.07
TEST,PMX,2009-01-15,0.14
TEST,PMX,2008-11-10,0.07
TEST,PMX,2008-10-08,0.07
TEST,PMX,2008-09-10,0.07
TEST,PMX,2008-08-07,0.07
TEST,PMX,2008-07-09,0.07
TEST,PMX,2008-06-10,0.07
TEST,PMX,2008-05-08,0.07
TEST,PMX,2008-04-09,0.07
TEST,PMX,2008-03-11,0.07
TEST,PMX,2008-02-07,0.07
TEST,PMX,2008-01-10,0.07
TEST,PMX,2007-12-11,0.07
TEST,PMX,2007-11-07,0.07
TEST,PMX,2007-10-09,0.07
TEST,PMX,2007-09-12,0.07
TEST,PMX,2007-08-09,0.07
TEST,PMX,2007-07-10,0.07
TEST,PMX,2007-06-07,0.07
TEST,PMX,2007-05-09,0.07
TEST,PMX,2007-04-10,0.07
TEST,PMX,2007-03-08,0.07
TEST,PMX,2007-02-08,0.07
TEST,PMX,2007-01-11,0.07
TEST,PMX,2006-12-07,0.07
TEST,PMX,2006-11-09,0.07
TEST,PMX,2006-10-10,0.07
TEST,PMX,2006-09-07,0.07
TEST,PMX,2006-08-09,0.07
TEST,PMX,2006-07-11,0.07
TEST,PMX,2006-06-08,0.07
TEST,PMX,2006-05-09,0.07
TEST,PMX,2006-04-11,0.07
TEST,PMX,2006-03-08,0.07
TEST,PMX,2006-02-08,0.07
TEST,PMX,2006-01-11,0.083
TEST,PMX,2005-12-14,0.083
TEST,PMX,2005-11-16,0.083
TEST,PMX,2005-10-19,0.083
TEST,PMX,2005-08-10,0.083
TEST,PMX,2005-07-13,0.083
TEST,PMX,2005-06-08,0.083
TEST,PMX,2005-05-11,0.083
TEST,PMX,2005-04-13,0.083
TEST,PMX,2005-03-09,0.083
TEST,PMX,2005-02-09,0.083
TEST,PMX,2005-01-12,0.083
TEST,PMX,2004-12-15,0.083
TEST,PMX,2004-11-09,0.083
TEST,PMX,2004-10-13,0.083
TEST,PMX,2004-09-08,0.083
TEST,PMX,2004-08-11,0.083
TEST,PMX,2004-07-14,0.083
TEST,PMX,2004-06-09,0.083
TEST,PMX,2004-05-12,0.083
TEST,PMX,2004-04-14,0.083
TEST,PMX,2004-03-10,0.083
TEST,PMX,2004-02-11,0.083
TEST,PMX,2004-01-14,0.083
TEST,PMX,2003-12-10,0.083
TEST,PMX,2003-11-12,0.083
TEST,PMX,2003-10-08,0.083
TEST,PMX,2003-09-10,0.124
TEST,PMX,2003-07-23,0.083
TEST,PMX,2003-06-25,0.083
TEST,PMX,2003-05-22,0.083
TEST,PMX,2003-04-23,0.083
TEST,PMX,2003-03-26,0.083
TEST,PMX,2003-02-26,0.083
TEST,PMX,2003-01-22,0.083
TEST,PMX,2002-12-24,0.083
TEST,PBT,2010-01-27,0.11
TEST,PBT,2009-12-29,0.118
TEST,PBT,2009-11-25,0.083
TEST,PBT,2009-10-28,0.097
TEST,PBT,2009-09-28,0.068
TEST,PBT,2009-08-27,0.079
TEST,PBT,2009-07-29,0.075
TEST,PBT,2009-06-26,0.047
TEST,PBT,2009-05-27,0.05
TEST,PBT,2009-04-28,0.037
TEST,PBT,2009-03-27,0.03
TEST,PBT,2009-02-25,0.044
TEST,PBT,2009-01-28,0.083
TEST,PBT,2008-12-29,0.11
TEST,PBT,2008-11-25,0.152
TEST,PBT,2008-10-29,0.231
TEST,PBT,2008-09-26,0.247
TEST,PBT,2008-08-27,0.279
TEST,PBT,2008-07-29,0.235
TEST,PBT,2008-06-26,0.198
TEST,PBT,2008-05-28,0.202
TEST,PBT,2008-04-28,0.178
TEST,PBT,2008-03-27,0.183
TEST,PBT,2008-02-27,0.193
TEST,PBT,2008-01-29,0.184
TEST,PBT,2007-12-27,0.175
TEST,PBT,2007-11-28,0.17
TEST,PBT,2007-10-29,0.147
TEST,PBT,2007-09-26,0.141
TEST,PBT,2007-08-29,0.127
TEST,PBT,2007-07-27,0.117
TEST,PBT,2007-06-27,0.097
TEST,PBT,2007-05-29,0.096
TEST,PBT,2007-04-26,0.089
